Episode,Reward,RewardMovingAvg,Entropy,EntropyMovingAvg
1,-441.0,-441.0,3.689,3.689
2,-353.0,-397.0,3.689,3.689
3,-311.0,-368.333,3.689,3.689
4,-476.0,-395.25,3.689,3.689
5,-488.0,-413.8,3.689,3.689
6,-487.0,-426.0,3.654,3.683
7,-405.0,-423.0,3.689,3.684
8,-560.0,-440.125,3.654,3.68
9,-449.0,-441.111,3.689,3.681
10,-411.0,-438.1,3.654,3.678
11,-361.0,-431.091,3.689,3.679
12,-486.0,-435.667,3.689,3.68
13,-443.0,-436.231,3.689,3.681
14,-488.0,-439.929,3.654,3.679
15,-512.0,-444.733,3.654,3.677
16,-607.0,-454.875,3.689,3.678
17,-342.0,-448.235,3.689,3.679
18,-389.0,-444.944,3.689,3.679
19,-442.0,-444.789,3.689,3.68
20,-391.0,-442.1,3.689,3.68
21,-366.0,-438.476,3.62,3.677
22,-472.0,-440.0,3.689,3.678
23,-402.0,-438.348,3.654,3.677
24,-468.0,-439.583,3.689,3.677
25,-423.0,-438.92,3.689,3.678
26,-502.0,-441.346,3.689,3.678
27,-371.0,-438.741,3.689,3.679
28,-388.0,-436.929,3.689,3.679
29,-419.0,-436.31,3.689,3.679
30,-534.0,-439.567,3.689,3.68
31,-499.0,-441.484,3.654,3.679
32,-404.0,-440.312,3.689,3.679
33,-531.0,-443.061,3.654,3.678
34,-176.0,-435.206,3.689,3.679
35,-385.0,-433.771,3.689,3.679
36,-461.0,-434.528,3.689,3.679
37,-477.0,-435.676,3.654,3.679
38,-501.0,-437.395,3.689,3.679
39,-461.0,-438.0,3.689,3.679
40,-490.0,-439.3,3.689,3.679
41,-463.0,-439.878,3.654,3.679
42,-279.0,-436.048,3.689,3.679
43,-483.0,-437.14,3.689,3.679
44,-373.0,-435.682,3.654,3.679
45,-505.0,-437.222,3.689,3.679
46,-303.0,-434.304,3.689,3.679
47,-449.0,-434.617,3.689,3.679
48,-339.0,-432.625,3.689,3.679
49,-455.0,-433.082,3.689,3.68
50,-458.0,-433.58,3.689,3.68
51,-446.0,-433.824,3.689,3.68
52,-481.0,-434.731,3.654,3.68
53,-499.0,-435.943,3.689,3.68
54,-444.0,-436.093,3.654,3.679
55,-462.0,-436.564,3.689,3.679
56,-465.0,-437.071,3.689,3.68
57,-437.0,-437.07,3.689,3.68
58,-389.0,-436.241,3.689,3.68
59,-398.0,-435.593,3.62,3.679
60,-417.0,-435.283,3.689,3.679
61,-418.0,-435.0,3.654,3.679
62,-264.0,-432.242,3.689,3.679
63,-436.0,-432.302,3.654,3.678
64,-295.0,-430.156,3.689,3.679
65,-474.0,-430.831,3.689,3.679
66,-487.0,-431.682,3.689,3.679
67,-378.0,-430.881,3.689,3.679
68,-384.0,-430.191,3.689,3.679
69,-422.0,-430.072,3.654,3.679
70,-540.0,-431.643,3.62,3.678
71,-337.0,-430.31,3.689,3.678
72,-430.0,-430.306,3.689,3.678
73,-554.0,-432.0,3.689,3.678
74,-434.0,-432.027,3.689,3.679
75,-443.0,-432.173,3.654,3.678
76,-520.0,-433.329,3.689,3.678
77,-501.0,-434.208,3.689,3.679
78,-451.0,-434.423,3.654,3.678
79,-370.0,-433.608,3.689,3.678
80,-422.0,-433.462,3.689,3.678
81,-410.0,-433.173,3.689,3.679
82,-415.0,-432.951,3.689,3.679
83,-459.0,-433.265,3.689,3.679
84,-535.0,-434.476,3.689,3.679
85,-447.0,-434.624,3.689,3.679
86,-468.0,-435.012,3.689,3.679
87,-422.0,-434.862,3.689,3.679
88,-380.0,-434.239,3.689,3.679
89,-447.0,-434.382,3.689,3.68
90,-438.0,-434.422,3.689,3.68
91,-405.0,-434.099,3.689,3.68
92,-414.0,-433.88,3.654,3.679
93,-426.0,-433.796,3.689,3.68
94,-518.0,-434.692,3.689,3.68
95,-427.0,-434.611,3.654,3.679
96,-462.0,-434.896,3.654,3.679
97,-457.0,-435.124,3.689,3.679
98,-465.0,-435.429,3.654,3.679
99,-396.0,-435.03,3.689,3.679
100,-344.0,-434.12,3.689,3.679
101,-379.0,-433.5,3.689,3.679
102,-529.0,-435.26,3.654,3.679
103,-340.0,-435.55,3.654,3.678
104,-467.0,-435.46,3.689,3.678
105,-365.0,-434.23,3.689,3.678
106,-446.0,-433.82,3.689,3.679
107,-460.0,-434.37,3.689,3.679
108,-420.0,-432.97,3.654,3.679
109,-464.0,-433.12,3.689,3.679
110,-448.0,-433.49,3.689,3.679
111,-461.0,-434.49,3.654,3.679
112,-388.0,-433.51,3.689,3.679
113,-418.0,-433.26,3.689,3.679
114,-409.0,-432.47,3.689,3.679
115,-514.0,-432.49,3.689,3.68
116,-393.0,-430.35,3.689,3.68
117,-316.0,-430.09,3.689,3.68
118,-596.0,-432.16,3.689,3.68
119,-520.0,-432.94,3.689,3.68
120,-360.0,-432.63,3.689,3.68
121,-578.0,-434.75,3.689,3.68
122,-400.0,-434.03,3.654,3.68
123,-488.0,-434.89,3.654,3.68
124,-423.0,-434.44,3.689,3.68
125,-354.0,-433.75,3.689,3.68
126,-414.0,-432.87,3.689,3.68
127,-495.0,-434.11,3.689,3.68
128,-314.0,-433.37,3.689,3.68
129,-420.0,-433.38,3.689,3.68
130,-461.0,-432.65,3.689,3.68
131,-525.0,-432.91,3.689,3.68
132,-381.0,-432.68,3.689,3.68
133,-407.0,-431.44,3.689,3.681
134,-305.0,-432.73,3.689,3.681
135,-370.0,-432.58,3.654,3.68
136,-460.0,-432.57,3.689,3.68
137,-476.0,-432.56,3.689,3.681
138,-492.0,-432.47,3.689,3.681
139,-452.0,-432.38,3.689,3.681
140,-483.0,-432.31,3.689,3.681
141,-540.0,-433.08,3.689,3.681
142,-422.0,-434.51,3.654,3.681
143,-399.0,-433.67,3.689,3.681
144,-494.0,-434.88,3.689,3.681
145,-403.0,-433.86,3.689,3.681
146,-468.0,-435.51,3.689,3.681
147,-421.0,-435.23,3.689,3.681
148,-431.0,-436.15,3.689,3.681
149,-399.0,-435.59,3.654,3.681
150,-467.0,-435.68,3.689,3.681
151,-446.0,-435.68,3.689,3.681
152,-521.0,-436.08,3.689,3.681
153,-444.0,-435.53,3.689,3.681
154,-414.0,-435.23,3.689,3.681
155,-371.0,-434.32,3.654,3.681
156,-372.0,-433.39,3.689,3.681
157,-416.0,-433.18,3.689,3.681
158,-464.0,-433.93,3.689,3.681
159,-451.0,-434.46,3.689,3.682
160,-386.0,-434.15,3.689,3.682
161,-352.0,-433.49,3.654,3.682
162,-512.0,-435.97,3.689,3.682
163,-532.0,-436.93,3.689,3.682
164,-337.0,-437.35,3.689,3.682
165,-425.0,-436.86,3.585,3.681
166,-417.0,-436.16,3.689,3.681
167,-441.0,-436.79,3.689,3.681
168,-364.0,-436.59,3.689,3.681
169,-417.0,-436.54,3.689,3.681
170,-387.0,-435.01,3.654,3.682
171,-446.0,-436.1,3.689,3.682
172,-446.0,-436.26,3.689,3.682
173,-434.0,-435.06,3.654,3.681
174,-504.0,-435.76,3.689,3.681
175,-418.0,-435.51,3.654,3.681
176,-501.0,-435.32,3.654,3.681
177,-498.0,-435.29,3.689,3.681
178,-504.0,-435.82,3.654,3.681
179,-415.0,-436.27,3.689,3.681
180,-451.0,-436.56,3.654,3.681
181,-454.0,-437.0,3.689,3.681
182,-479.0,-437.64,3.689,3.681
183,-368.0,-436.73,3.689,3.681
184,-484.0,-436.22,3.689,3.681
185,-473.0,-436.48,3.689,3.681
186,-516.0,-436.96,3.654,3.68
187,-484.0,-437.58,3.689,3.68
188,-366.0,-437.44,3.689,3.68
189,-406.0,-437.03,3.689,3.68
190,-334.0,-435.99,3.689,3.68
191,-428.0,-436.22,3.689,3.68
192,-483.0,-436.91,3.654,3.68
193,-423.0,-436.88,3.689,3.68
194,-377.0,-435.47,3.689,3.68
195,-321.0,-434.41,3.689,3.681
196,-390.0,-433.69,3.689,3.681
197,-392.0,-433.04,3.689,3.681
198,-521.0,-433.6,3.689,3.681
199,-385.0,-433.49,3.654,3.681
200,-399.0,-434.04,3.689,3.681
201,-362.0,-433.87,3.689,3.681
202,-455.0,-433.13,3.689,3.681
203,-431.0,-434.04,3.654,3.681
204,-409.0,-433.46,3.654,3.681
205,-422.0,-434.03,3.689,3.681
206,-443.0,-434.0,3.689,3.681
207,-406.0,-433.46,3.689,3.681
208,-389.0,-433.15,3.689,3.681
209,-290.0,-431.41,3.689,3.681
210,-450.0,-431.43,3.689,3.681
211,-473.0,-431.55,3.689,3.682
212,-392.0,-431.59,3.689,3.682
213,-398.0,-431.39,3.689,3.682
214,-486.0,-432.16,3.654,3.681
215,-527.0,-432.29,3.689,3.681
216,-534.0,-433.7,3.689,3.681
217,-483.0,-435.37,3.689,3.681
218,-513.0,-434.54,3.62,3.681
219,-397.0,-433.31,3.689,3.681
220,-587.0,-435.58,3.689,3.681
221,-448.0,-434.28,3.689,3.681
222,-524.0,-435.52,3.689,3.681
223,-543.0,-436.07,3.689,3.681
224,-429.0,-436.13,3.689,3.681
225,-330.0,-435.89,3.689,3.681
226,-476.0,-436.51,3.689,3.681
227,-482.0,-436.38,3.654,3.681
228,-399.0,-437.23,3.689,3.681
229,-344.0,-436.47,3.689,3.681
230,-404.0,-435.9,3.654,3.681
231,-491.0,-435.56,3.689,3.681
232,-424.0,-435.99,3.689,3.681
233,-601.0,-437.93,3.689,3.681
234,-521.0,-440.09,3.689,3.681
235,-358.0,-439.97,3.689,3.681
236,-352.0,-438.89,3.689,3.681
237,-412.0,-438.25,3.689,3.681
238,-527.0,-438.6,3.689,3.681
239,-589.0,-439.97,3.654,3.681
240,-418.0,-439.32,3.654,3.68
241,-440.0,-438.32,3.689,3.68
242,-384.0,-437.94,3.654,3.68
243,-490.0,-438.85,3.654,3.68
244,-349.0,-437.4,3.689,3.68
245,-503.0,-438.4,3.62,3.679
246,-355.0,-437.27,3.689,3.679
247,-411.0,-437.17,3.689,3.679
248,-369.0,-436.55,3.689,3.679
249,-449.0,-437.05,3.689,3.68
250,-417.0,-436.55,3.689,3.68
251,-526.0,-437.35,3.689,3.68
252,-442.0,-436.56,3.654,3.679
253,-507.0,-437.19,3.689,3.679
254,-363.0,-436.68,3.689,3.679
255,-387.0,-436.84,3.689,3.68
256,-434.0,-437.46,3.689,3.68
257,-476.0,-438.06,3.689,3.68
258,-390.0,-437.32,3.689,3.68
259,-426.0,-437.07,3.689,3.68
260,-549.0,-438.7,3.689,3.68
261,-350.0,-438.68,3.689,3.68
262,-404.0,-437.6,3.689,3.68
263,-358.0,-435.86,3.689,3.68
264,-510.0,-437.59,3.689,3.68
265,-463.0,-437.97,3.654,3.681
266,-416.0,-437.96,3.654,3.68
267,-408.0,-437.63,3.654,3.68
268,-292.0,-436.91,3.689,3.68
269,-420.0,-436.94,3.689,3.68
270,-463.0,-437.7,3.689,3.68
271,-273.0,-435.97,3.689,3.68
272,-438.0,-435.89,3.689,3.68
273,-310.0,-434.65,3.689,3.681
274,-474.0,-434.35,3.689,3.681
275,-432.0,-434.49,3.654,3.681
276,-416.0,-433.64,3.689,3.681
277,-183.0,-430.49,3.689,3.681
278,-403.0,-429.48,3.689,3.681
279,-227.0,-427.6,3.689,3.681
280,-528.0,-428.37,3.689,3.682
281,-361.0,-427.44,3.654,3.681
282,-392.0,-426.57,3.654,3.681
283,-394.0,-426.83,3.689,3.681
284,-532.0,-427.31,3.689,3.681
285,-364.0,-426.22,3.654,3.681
286,-453.0,-425.59,3.689,3.681
287,-413.0,-424.88,3.689,3.681
288,-342.0,-424.64,3.689,3.681
289,-406.0,-424.64,3.689,3.681
290,-387.0,-425.17,3.654,3.681
291,-461.0,-425.5,3.689,3.681
292,-327.0,-423.94,3.689,3.681
293,-413.0,-423.84,3.689,3.681
294,-449.0,-424.56,3.689,3.681
295,-407.0,-425.42,3.689,3.681
296,-402.0,-425.54,3.654,3.681
297,-456.0,-426.18,3.689,3.681
298,-427.0,-425.24,3.689,3.681
299,-336.0,-424.75,3.689,3.681
300,-394.0,-424.7,3.654,3.681
301,-418.0,-425.26,3.654,3.68
302,-431.0,-425.02,3.654,3.68
303,-383.0,-424.54,3.689,3.68
304,-491.0,-425.36,3.654,3.68
305,-435.0,-425.49,3.689,3.68
306,-414.0,-425.2,3.689,3.68
307,-486.0,-426.0,3.689,3.68
308,-466.0,-426.77,3.654,3.68
309,-514.0,-429.01,3.689,3.68
310,-372.0,-428.23,3.689,3.68
311,-358.0,-427.08,3.689,3.68
312,-338.0,-426.54,3.654,3.68
313,-461.0,-427.17,3.689,3.68
