Episode,Reward,RewardMovingAvg,Entropy,EntropyMovingAvg
1,-497.0,-497.0,3.689,3.689
2,-417.0,-457.0,3.654,3.672
3,-422.0,-445.333,3.689,3.677
4,-511.0,-461.75,3.689,3.68
5,-492.0,-467.8,3.654,3.675
6,-491.0,-471.667,3.654,3.672
7,-450.0,-468.571,3.689,3.674
8,-402.0,-460.25,3.654,3.672
9,-479.0,-462.333,3.654,3.67
10,-468.0,-462.9,3.689,3.672
11,-434.0,-460.273,3.689,3.673
12,-377.0,-453.333,3.689,3.674
13,-471.0,-454.692,3.689,3.676
14,-470.0,-455.786,3.689,3.677
15,-486.0,-457.8,3.689,3.677
16,-429.0,-456.0,3.689,3.678
17,-282.0,-445.765,3.689,3.679
18,-411.0,-443.833,3.689,3.679
19,-459.0,-444.632,3.689,3.68
20,-439.0,-444.35,3.689,3.68
21,-399.0,-442.19,3.689,3.681
22,-492.0,-444.455,3.689,3.681
23,-457.0,-445.0,3.689,3.681
24,-525.0,-448.333,3.654,3.68
25,-483.0,-449.72,3.689,3.681
26,-438.0,-449.269,3.689,3.681
27,-358.0,-445.889,3.689,3.681
28,-353.0,-442.571,3.689,3.681
29,-421.0,-441.828,3.689,3.682
30,-342.0,-438.5,3.654,3.681
31,-432.0,-438.29,3.654,3.68
32,-453.0,-438.75,3.689,3.68
33,-513.0,-441.0,3.689,3.68
34,-429.0,-440.647,3.689,3.681
35,-436.0,-440.514,3.689,3.681
36,-362.0,-438.333,3.689,3.681
37,-427.0,-438.027,3.654,3.68
38,-303.0,-434.474,3.689,3.681
39,-476.0,-435.538,3.689,3.681
40,-315.0,-432.525,3.689,3.681
41,-450.0,-432.951,3.689,3.681
42,-529.0,-435.238,3.689,3.681
43,-380.0,-433.954,3.689,3.682
44,-520.0,-435.909,3.689,3.682
45,-267.0,-432.156,3.689,3.682
46,-465.0,-432.87,3.689,3.682
47,-359.0,-431.298,3.689,3.682
48,-331.0,-429.208,3.689,3.682
49,-454.0,-429.714,3.689,3.683
50,-313.0,-427.38,3.689,3.683
51,-483.0,-428.471,3.689,3.683
52,-428.0,-428.462,3.689,3.683
53,-495.0,-429.717,3.654,3.682
54,-392.0,-429.019,3.689,3.682
55,-462.0,-429.618,3.689,3.683
56,-519.0,-431.214,3.654,3.682
57,-439.0,-431.351,3.689,3.682
58,-342.0,-429.81,3.689,3.682
59,-387.0,-429.085,3.689,3.682
60,-371.0,-428.117,3.654,3.682
61,-323.0,-426.393,3.689,3.682
62,-425.0,-426.371,3.689,3.682
63,-476.0,-427.159,3.689,3.682
64,-475.0,-427.906,3.689,3.682
65,-449.0,-428.231,3.689,3.682
66,-544.0,-429.985,3.606,3.681
67,-453.0,-430.328,3.689,3.681
68,-369.0,-429.426,3.689,3.682
69,-489.0,-430.29,3.689,3.682
70,-269.0,-427.986,3.654,3.681
71,-448.0,-428.268,3.62,3.68
72,-448.0,-428.542,3.654,3.68
73,-383.0,-427.918,3.689,3.68
74,-450.0,-428.216,3.689,3.68
75,-505.0,-429.24,3.689,3.68
76,-308.0,-427.645,3.689,3.68
77,-461.0,-428.078,3.62,3.68
78,-472.0,-428.641,3.689,3.68
79,-428.0,-428.633,3.689,3.68
80,-437.0,-428.738,3.689,3.68
81,-427.0,-428.716,3.654,3.68
82,-416.0,-428.561,3.689,3.68
83,-369.0,-427.843,3.654,3.68
84,-423.0,-427.786,3.654,3.679
85,-512.0,-428.776,3.654,3.679
86,-482.0,-429.395,3.654,3.679
87,-427.0,-429.368,3.689,3.679
88,-494.0,-430.102,3.689,3.679
89,-441.0,-430.225,3.654,3.679
90,-404.0,-429.933,3.689,3.679
91,-390.0,-429.494,3.689,3.679
92,-294.0,-428.022,3.689,3.679
93,-486.0,-428.645,3.689,3.679
94,-536.0,-429.787,3.689,3.679
95,-484.0,-430.358,3.689,3.679
96,-360.0,-429.625,3.689,3.679
97,-372.0,-429.031,3.654,3.679
98,-349.0,-428.214,3.689,3.679
99,-500.0,-428.939,3.689,3.679
100,-358.0,-428.23,3.689,3.679
101,-334.0,-426.6,3.654,3.679
102,-405.0,-426.48,3.689,3.679
103,-381.0,-426.07,3.689,3.679
104,-316.0,-424.12,3.689,3.679
105,-354.0,-422.74,3.62,3.679
106,-256.0,-420.39,3.654,3.679
107,-358.0,-419.47,3.689,3.679
108,-480.0,-420.25,3.55,3.678
109,-374.0,-419.2,3.537,3.677
110,-435.0,-418.87,3.62,3.676
111,-336.0,-417.89,3.537,3.675
